시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
유가증권,,,,A000020,,,,동화약품,,,,완제의약품제조업,,,,,,,,
순이익,,,,,,,,,,,7,-10,1,5,8,18,3,46,76,75
연결순이익,,,,,,,,,,,0,0,0,0,0,0,0,0,0,76
EPS,,,,,,,,,,,276,-350,28,164,262,584,101,"1,416","2,068",0
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A092070,,,,디엔에프,,,,그외기타분류안된화학제품제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,,,,,,36,80,167,332,479,498,509,551,683,578,677
부채총계,,,,,,,,,,33,53,48,68,220,243,259,260,378,405,250
자본총계,,,,,,,,,,2,27,118,264,260,255,250,291,305,173,427
매출액,,,,,,,,,,14,45,144,158,170,134,128,253,272,206,616
영업이익,,,,,,,,,,-1,20,72,55,21,-4,10,30,10,-88,150
순이익,,,,,,,,,,-1,16,56,49,16,-3,2,19,5,-134,102
연결순이익,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
EPS,,,,,,,,,,"-1,221",482,"1,378","1,080",261,-48,34,206,50,"-1,437","1,038"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A092130,,,,이크레더블,,,,데이터베이스및온라인정보제공업,,,,,,,,
,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.09,2009.09,2010.09,2011.09,2012.09,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,30,36,60,76,224,225,263,283,271,313,342
부채총계,,,,,,,,,,16,10,17,18,24,16,40,43,64,48,51
자본총계,,,,,,,,,,14,26,42,58,200,209,222,240,207,265,291
매출액,,,,,,,,,,51,64,80,71,122,139,169,184,28,191,201
영업이익,,,,,,,,,,10,13,18,21,44,48,65,65,3,70,76
순이익,,,,,,,,,,8,12,16,18,37,43,58,56,3,60,65
연결순이익,,,,,,,,,,0,0,0,0,0,0,0,56,3,60,65
EPS,,,,,,,,,,0,"12,976","17,995","1,017",304,349,473,467,27,495,537
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A092300,,,,현우산업,,,,인쇄회로기판제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,,,121,118,133,239,325,405,477,472,742,"1,038","1,159","1,173","1,261","1,192"
부채총계,,,,,,,97,88,89,159,197,243,210,172,322,496,573,576,671,643
자본총계,,,,,,,24,30,44,81,128,163,267,299,420,543,586,597,591,549
매출액,,,,,,,126,160,210,268,421,493,565,695,823,957,"1,030",985,949,854
영업이익,,,,,,,8,11,26,28,51,37,31,58,107,49,31,11,-19,-44
순이익,,,,,,,1,5,14,23,49,37,27,41,91,26,11,14,-25,-38
연결순이익,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,,,,,,754,0,"12,908","16,579","1,589","1,216",781,982,"2,029",297,114,139,-248,-379
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A092460,,,,한라IMS,,,,선박구성부분품제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,89,111,150,360,396,517,543,613,712,816,862
부채총계,,,,,,,,,,9,17,23,34,46,47,57,110,177,268,276
자본총계,,,,,,,,,,81,94,127,327,350,470,485,503,535,549,586
매출액,,,,,,,,,,150,152,163,216,300,345,348,392,388,346,421
영업이익,,,,,,,,,,22,31,40,52,78,85,74,40,5,-16,22
순이익,,,,,,,,,,20,25,34,52,75,87,62,37,27,10,43
연결순이익,,,,,,,,,,0,0,0,0,0,0,0,37,27,10,43
EPS,,,,,,,,,,"24,389","25,971",846,973,"1,280",981,709,426,307,116,480
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A092600,,,,넥스트칩,,,,전자집적회로제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,71,120,189,353,407,470,584,743,777,576,562
부채총계,,,,,,,,,,16,22,29,25,96,79,97,91,101,91,93
자본총계,,,,,,,,,,55,98,160,329,311,391,487,652,676,485,469
매출액,,,,,,,,,,120,160,220,227,291,404,504,458,531,367,359
영업이익,,,,,,,,,,26,42,57,47,54,71,90,50,1,-119,-27
순이익,,,,,,,,,,21,43,61,59,19,86,100,63,32,-186,-19
연결순이익,,,,,,,,,,0,0,0,0,0,0,0,0,32,-186,-19
EPS,,,,,,,,,,639,"1,077","1,520","1,273",423,"1,874","2,157",489,240,"-1,400",-143
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A092730,,,,네오팜,,,,화장품제조업,,,,,,,,
,1996.06,1997.06,1998.06,1999.06,2000.06,2001.06,2002.06,2003.06,2004.06,2005.06,2006.06,2007.06,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,,,,,28,55,86,209,216,236,323,330,340,341,348,358
부채총계,,,,,,,,,10,32,27,23,30,30,39,35,41,42,44,47
자본총계,,,,,,,,,18,23,58,186,186,206,284,295,299,299,303,311
매출액,,,,,,,,,30,60,100,115,58,125,146,147,169,188,201,256
영업이익,,,,,,,,,3,6,28,34,16,35,20,3,12,2,21,50
순이익,,,,,,,,,4,5,25,35,18,33,21,13,9,6,19,26
연결순이익,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,,,,,,,,216,269,"1,347",777,352,505,307,174,122,87,258,361
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A093190,,,,빅솔론,,,,컴퓨터및주변장치제조업,,,,,,,,
,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.03,2008.03,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,181,193,213,209,347,419,521,613,733,819,"1,002","1,112"
부채총계,,,,,,,,,157,97,83,73,62,105,110,109,124,111,144,149
자본총계,,,,,,,,,24,95,129,136,285,315,410,504,609,708,858,963
매출액,,,,,,,,,342,416,416,111,500,459,658,652,793,749,840,789
영업이익,,,,,,,,,13,39,38,10,47,86,101,88,118,105,151,130
순이익,,,,,,,,,7,31,34,9,45,63,110,105,120,120,170,129
연결순이익,,,,,,,,,0,0,0,0,0,0,0,0,120,120,170,129
EPS,,,,,,,,,335,"1,432",866,223,658,871,"1,581","1,521","1,268","1,270","1,799","1,368"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A093320,,,,케이아이엔엑스,,,,호스팅및관련서비스업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,,,,111,163,192,220,325,367,424,478
부채총계,,,,,,,,,,,,,16,11,14,15,21,23,26,27
자본총계,,,,,,,,,,,,,95,152,178,205,304,345,398,450
매출액,,,,,,,,,,,,,95,129,150,156,202,272,306,365
영업이익,,,,,,,,,,,,,23,21,24,29,46,53,54,63
순이익,,,,,,,,,,,,,19,19,22,27,41,44,51,56
연결순이익,,,,,,,,,,,,,0,0,0,0,40,40,48,51
EPS,,,,,,,,,,,,,"5,731",521,554,658,0,852,"1,011","1,191"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A093380,,,,풍강,,,,금속파스너및나사제품제조업,,,,,,,,
,1995.08,1996.08,1997.08,1998.08,1999.08,2000.08,2001.08,2002.08,2003.08,2004.08,2005.08,2006.08,2007.08,2008.08,2009.08,2010.08,2011.08,2012.08,2013.08,2014.08
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 연결)
자산총계,,,,,,,207,230,242,303,311,333,586,590,593,593,637,710,785,851
부채총계,,,,,,,127,150,161,215,210,200,320,288,274,228,233,255,260,288
자본총계,,,,,,,80,79,80,87,101,133,266,302,319,365,404,455,525,562
매출액,,,,,,,175,185,220,306,373,446,519,561,500,638,768,876,883,916
영업이익,,,,,,,11,1,7,17,22,40,57,46,29,53,47,48,31,35
순이익,,,,,,,4,2,1,7,13,29,41,49,21,45,44,59,48,45
연결순이익,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,45
EPS,,,,,,,"1,497",710,379,"2,359","4,297","9,633",617,580,255,546,531,716,548,473
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A093520,,,,매커스,,,,전기용기계장비및관련기자재도매업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,,,104,180,239,272,354,358,513,605,621
부채총계,,,,,,,,,,,,22,49,84,88,138,121,234,274,241
자본총계,,,,,,,,,,,,82,132,155,184,216,236,279,332,380
매출액,,,,,,,,,,,,7,234,281,304,513,497,501,646,635
영업이익,,,,,,,,,,,,0,29,20,28,66,35,42,59,72
순이익,,,,,,,,,,,,-2,23,10,18,26,24,42,45,51
연결순이익,,,,,,,,,,,,0,0,10,0,0,24,42,45,51
EPS,,,,,,,,,,,,-23,207,80,147,185,169,287,302,340
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A093640,,,,다믈멀티미디어,,,,전자집적회로제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,,,,,,,87,125,229,211,177,156,125,117,111,116
부채총계,,,,,,,,,,,20,15,32,75,122,91,82,66,55,53
자본총계,,,,,,,,,,,67,110,197,136,55,65,43,51,56,63
매출액,,,,,,,,,,,226,284,292,164,236,276,251,284,245,265
영업이익,,,,,,,,,,,10,40,16,-38,-61,4,-19,11,6,6
순이익,,,,,,,,,,,9,42,35,-43,-81,9,-22,5,3,5
연결순이익,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
EPS,,,,,,,,,,,290,874,684,-743,"-1,405",156,-384,90,49,84
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A093920,,,,서원인텍,,,,방송및무선통신장비제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,149,234,402,510,504,787,843,"1,049","1,039","1,200","1,341","1,764","2,009"
부채총계,,,,,,,,82,125,191,243,158,195,141,292,262,311,388,578,591
자본총계,,,,,,,,67,110,211,267,346,592,702,757,777,889,952,"1,187","1,418"
매출액,,,,,,,,299,512,"1,043","1,156","1,157",963,"1,234","1,618","1,700","2,301","2,392","3,580","3,939"
영업이익,,,,,,,,51,75,148,108,96,43,81,49,63,125,146,334,257
순이익,,,,,,,,36,51,111,84,93,91,130,48,37,100,105,268,309
연결순이익,,,,,,,,0,0,0,0,0,0,130,48,37,100,105,268,309
EPS,,,,,,,,"80,035","51,171","55,596","41,946","1,536","1,321","1,408",261,197,537,564,"1,439","1,659"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094170,,,,동운아나텍,,,,전자집적회로제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별)
자산총계,,,,,,,,,,,,,,,,,,,,
부채총계,,,,,,,,,,,,,,,,,,,,
자본총계,,,,,,,,,,,,,,,,,,,,
매출액,,,,,,,,,,,,,,,,,,,,
영업이익,,,,,,,,,,,,,,,,,,,,
순이익,,,,,,,,,,,,,,,,,,,,
연결순이익,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094190,,,,이엘케이,,,,전자부품제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,62,103,383,519,668,"1,201","2,059","2,617","3,139","3,233","2,909"
부채총계,,,,,,,,,,20,48,247,121,488,829,"1,179","1,647","2,209","2,288","1,865"
자본총계,,,,,,,,,,42,55,136,399,181,372,880,970,929,945,"1,044"
매출액,,,,,,,,,,13,68,382,386,350,"1,193","2,386","2,360","1,839","2,878","3,456"
영업이익,,,,,,,,,,-13,11,91,71,27,172,245,175,-60,-425,117
순이익,,,,,,,,,,-11,13,71,62,-162,129,186,112,-74,-414,15
연결순이익,,,,,,,,,,0,0,0,0,0,0,0,112,-74,-414,15
EPS,,,,,,,,,,"-3,705","4,543","17,505","1,103","-2,071","1,601","1,661",912,-602,"-2,902",87
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094360,,,,칩스앤미디어,,,,시스템소프트웨어개발및공급업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별)
자산총계,,,,,,,,,,,,,,,,,,,,
부채총계,,,,,,,,,,,,,,,,,,,,
자본총계,,,,,,,,,,,,,,,,,,,,
매출액,,,,,,,,,,,,,,,,,,,,
영업이익,,,,,,,,,,,,,,,,,,,,
순이익,,,,,,,,,,,,,,,,,,,,
연결순이익,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094480,,,,갤럭시아컴즈,,,,시스템소프트웨어개발및공급업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,27,45,57,155,"1,201","1,416","1,679","1,935","1,702","1,690","1,052"
부채총계,,,,,,,,,,23,17,11,15,595,756,"1,164","1,741","1,370","1,488",601
자본총계,,,,,,,,,,4,28,46,140,606,661,515,193,332,203,451
매출액,,,,,,,,,,52,45,61,61,"1,036","1,518","1,563","1,935","1,211","1,257",983
영업이익,,,,,,,,,,17,16,19,0,-56,-63,-92,-374,-51,-27,19
순이익,,,,,,,,,,15,20,18,3,0,3,-167,-412,-94,-138,251
연결순이익,,,,,,,,,,0,0,0,0,0,-29,-128,-342,-77,-123,127
EPS,,,,,,,,,,562,800,659,82,8,-246,-549,"-1,201",-249,-399,412
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094820,,,,일진파워,,,,"증류기,열교환기및가스발생기제조업",,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 연결)
자산총계,,,,,,,,,,119,174,241,377,554,725,886,"1,022","1,127","1,098",984
부채총계,,,,,,,,,,62,97,133,139,199,183,339,419,554,511,369
자본총계,,,,,,,,,,57,77,108,238,354,542,547,603,573,587,615
매출액,,,,,,,,,,373,523,527,751,"1,094","1,008","1,319","1,253","1,333","1,053","1,133"
영업이익,,,,,,,,,,15,29,35,51,151,151,3,66,27,63,83
순이익,,,,,,,,,,10,20,24,40,126,120,21,47,5,44,53
연결순이익,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,53
EPS,,,,,,,,,,"4,983","7,661",733,942,"2,170","1,799",280,506,35,301,357
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094840,,,,슈프리마,,,,컴퓨터및주변장치제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,,,,,,,38,83,136,393,937,"1,032","1,088","1,246","1,374","1,528"
부채총계,,,,,,,,,,,9,9,22,32,42,71,87,85,89,92
자본총계,,,,,,,,,,,29,74,114,361,894,961,"1,001","1,161","1,285","1,436"
매출액,,,,,,,,,,,38,51,112,225,287,342,434,547,539,690
영업이익,,,,,,,,,,,8,12,40,101,104,85,42,174,154,177
순이익,,,,,,,,,,,9,13,40,84,99,86,61,171,124,147
연결순이익,,,,,,,,,,,0,0,0,0,0,0,61,169,124,147
EPS,,,,,,,,,,,"1,319",532,"1,618","3,077",771,594,0,0,877,"1,041"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094850,,,,참좋은레져,,,,자전거및기타운송장비도매업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,,,,,,,,,273,361,517,536,767,872,869,989
부채총계,,,,,,,,,,,,,71,83,120,124,339,366,330,435
자본총계,,,,,,,,,,,,,201,277,396,413,428,506,539,554
매출액,,,,,,,,,,,,,185,347,468,444,548,619,713,755
영업이익,,,,,,,,,,,,,21,10,-17,5,26,32,58,61
순이익,,,,,,,,,,,,,14,-6,-57,15,15,88,50,34
연결순이익,,,,,,,,,,,,,0,0,0,0,0,0,0,0
EPS,,,,,,,,,,,,,346,-74,-490,106,109,629,358,242
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094860,,,,코닉글로리,,,,시스템소프트웨어개발및공급업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,,,,,,,,,289,272,278,269,505,433,416,303
부채총계,,,,,,,,,,,,,154,64,50,50,201,167,192,183
자본총계,,,,,,,,,,,,,134,208,228,219,304,267,224,120
매출액,,,,,,,,,,,,,187,242,206,210,429,247,416,346
영업이익,,,,,,,,,,,,,-16,2,1,2,14,15,-18,-58
순이익,,,,,,,,,,,,,-49,-26,-18,-19,6,-28,-124,-182
연결순이익,,,,,,,,,,,,,0,0,0,0,7,0,0,0
EPS,,,,,,,,,,,,,"-1,347",-260,-144,-132,46,-188,-563,-601
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A094940,,,,푸른기술,,,,사무용기계및장비제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 연결),(IFRS 연결),(IFRS 별도)
자산총계,,,,,,,,,,70,119,140,205,210,213,203,282,324,341,290
부채총계,,,,,,,,,,19,56,59,26,43,34,26,83,101,95,64
자본총계,,,,,,,,,,51,63,81,179,168,179,177,199,223,245,226
매출액,,,,,,,,,,112,131,205,219,186,173,150,294,278,282,151
영업이익,,,,,,,,,,9,13,21,43,6,12,-3,16,25,18,-21
